,residuals_2015,fitted_2015,residuals_2016,fitted_2016,residuals_2017,fitted_2017,residuals_2018,fitted_2018,residuals_2019,fitted_2019,residuals_2020,fitted_2020,residuals_2021,fitted_2021,load_2021,covid_shock,contre_covid,low_shock,high_shock
2000-06-16 9:00,5050.681075,61989.56893,6418.088409,61082.66159,1569.642682,62556.60732,5417.902934,51465.34707,-1988.977157,50103.97716,3371.837041,60143.66296,4048.628543,62468.87146,66517.5,66517.5,66517.5,4048.628543,4048.628543
2000-06-16 10:00,6397.681075,61989.56893,7859.088409,61082.66159,2696.392682,62556.60732,6323.902934,51465.34707,453.0228428,50103.97716,4742.587041,60143.66296,5487.128543,62468.87146,67956,67956,67956,5487.128543,5487.128543
2000-06-16 11:00,5776.181075,61989.56893,7827.838409,61082.66159,2160.892682,62556.60732,5705.402934,51465.34707,369.5228428,50103.97716,4527.837041,60143.66296,5230.628543,62468.87146,67699.5,67699.5,67699.5,5230.628543,5230.628543
2000-06-16 12:00,4877.681075,61989.56893,6819.338409,61082.66159,694.3926817,62556.60732,3903.652934,51465.34707,-1570.227157,50103.97716,3054.837041,60143.66296,4401.878543,62468.87146,66870.75,66870.75,66870.75,4401.878543,4401.878543
2000-06-16 13:00,3328.431075,61989.56893,5465.838409,61082.66159,-871.1073183,62556.60732,1799.152934,51465.34707,-3079.227157,50103.97716,1184.587041,60143.66296,3225.628543,62468.87146,65694.5,65694.5,65694.5,3225.628543,3225.628543
2000-06-16 14:00,1949.931075,61989.56893,4210.588409,61082.66159,-1641.107318,62556.60732,819.902934,51465.34707,-3321.227157,50103.97716,36.83704063,60143.66296,2560.128543,62468.87146,65029,65029,65029,2560.128543,2560.128543
2000-06-16 15:00,10624.32748,51940.67252,12437.73482,51033.76518,7947.289089,52507.71091,-959.7122269,52986.46223,-5144.592318,51625.09232,9036.483448,50094.76655,11562.52495,52419.97505,63982.5,63982.5,63982.5,11562.52495,11562.52495
2000-06-16 16:00,10200.57748,51940.67252,12699.23482,51033.76518,7492.289089,52507.71091,-313.2122269,52986.46223,-4292.092318,51625.09232,8958.983448,50094.76655,11375.77495,52419.97505,63795.75,63795.75,63795.75,11375.77495,11375.77495
2000-06-16 17:00,9666.577483,51940.67252,12393.23482,51033.76518,6822.789089,52507.71091,-116.7122269,52986.46223,-3263.842318,51625.09232,8514.983448,50094.76655,11197.02495,52419.97505,63617,63617,63617,11197.02495,11197.02495
2000-06-16 18:00,8894.327483,51940.67252,11487.48482,51033.76518,5937.539089,52507.71091,-1132.462227,52986.46223,-3380.342318,51625.09232,7443.733448,50094.76655,10528.52495,52419.97505,62948.5,62948.5,62948.5,10528.52495,10528.52495
2000-06-16 19:00,-3858.068925,61989.56893,-1746.661591,61082.66159,-6414.107318,62556.60732,-1872.597066,51465.34707,-2496.477157,50103.97716,-5139.912959,60143.66296,-1574.621457,62468.87146,60894.25,60894.25,60894.25,-1574.621457,-1574.621457
2000-06-16 20:00,-6248.568925,61989.56893,-4963.661591,61082.66159,-8818.357318,62556.60732,-3443.847066,51465.34707,-3232.227157,50103.97716,-7668.412959,60143.66296,-3795.121457,62468.87146,58673.75,58673.75,58673.75,-3795.121457,-3795.121457
2000-06-16 21:00,-8359.568925,61989.56893,-7187.161591,61082.66159,-10690.10732,62556.60732,-4179.597066,51465.34707,-2704.227157,50103.97716,-9733.412959,60143.66296,-5513.121457,62468.87146,56955.75,56955.75,56955.75,-5513.121457,-5513.121457
2000-06-16 22:00,-12752.06893,61989.56893,-10635.41159,61082.66159,-14058.60732,62556.60732,-6868.597066,51465.34707,-5579.477157,50103.97716,-13816.16296,60143.66296,-9199.371457,62468.87146,53269.5,53269.5,53269.5,-9199.371457,-9199.371457
2000-06-16 23:00,-2438.202324,48219.45232,-189.0449894,47312.54499,-3563.740717,48786.49072,-11019.21223,52986.46223,-9381.342318,51625.09232,-3230.546358,46373.54636,1566.245144,48698.75486,50265,50265,50265,1566.245144,1566.245144
2000-06-17 0:00,-7786.672517,51940.67252,-5909.515183,51033.76518,-9513.210911,52507.71091,-12899.21223,52986.46223,-10715.09232,51625.09232,-8735.516552,50094.76655,-3659.475049,52419.97505,48760.5,48760.5,48760.5,-3659.475049,-3659.475049
2000-06-17 1:00,-8792.172517,51940.67252,-7000.515183,51033.76518,-10661.96091,52507.71091,-14452.71223,52986.46223,-11524.84232,51625.09232,-9756.516552,50094.76655,-5007.725049,52419.97505,47412.25,47412.25,47412.25,-5007.725049,-5007.725049
2000-06-17 2:00,-8878.922517,51940.67252,-6957.265183,51033.76518,-11043.46091,52507.71091,-15311.71223,52986.46223,-11233.59232,51625.09232,-9523.516552,50094.76655,-5299.725049,52419.97505,47120.25,47120.25,47120.25,-5299.725049,-5299.725049
2000-06-17 3:00,-7683.172517,51940.67252,-5825.765183,51033.76518,-11246.96091,52507.71091,-15491.71223,52986.46223,-9417.092318,51625.09232,-8577.016552,50094.76655,-4502.725049,52419.97505,47917.25,47917.25,47917.25,-4502.725049,-4502.725049
2000-06-17 4:00,-4917.672517,51940.67252,-2797.265183,51033.76518,-11293.96091,52507.71091,-16009.46223,52986.46223,-6101.592318,51625.09232,-6088.766552,50094.76655,-1930.475049,52419.97505,50489.5,50489.5,50489.5,-1930.475049,-1930.475049
2000-06-17 5:00,2984.577483,51940.67252,4795.984817,51033.76518,-8806.460911,52507.71091,-14693.21223,52986.46223,1913.157682,51625.09232,993.9834482,50094.76655,5068.524951,52419.97505,57488.5,57488.5,57488.5,5068.524951,5068.524951
2000-06-17 6:00,9414.827483,51940.67252,11030.98482,51033.76518,-5245.960911,52507.71091,-12049.46223,52986.46223,8049.157682,51625.09232,7111.983448,50094.76655,10547.52495,52419.97505,62967.5,62967.5,62967.5,10547.52495,10547.52495
2000-06-17 7:00,12391.82748,51940.67252,14710.48482,51033.76518,-1245.960911,52507.71091,-8496.712227,52986.46223,11604.15768,51625.09232,10385.48345,50094.76655,13842.77495,52419.97505,66262.75,66262.75,66262.75,13842.77495,13842.77495
2000-06-17 8:00,13202.57748,51940.67252,15548.73482,51033.76518,1757.289089,52507.71091,-5293.462227,52986.46223,12564.15768,51625.09232,11452.48345,50094.76655,14928.02495,52419.97505,67348,67348,67348,14928.02495,14928.02495
2000-06-17 9:00,4653.681075,61989.56893,7364.088409,61082.66159,4770.65425,50986.59575,-1231.597066,51465.34707,3752.011274,61673.98873,2675.337041,60143.66296,6739.378543,62468.87146,69208.25,69208.25,69208.25,6739.378543,6739.378543
2000-06-17 10:00,6181.181075,61989.56893,8302.588409,61082.66159,5488.15425,50986.59575,556.402934,51465.34707,4893.261274,61673.98873,3947.337041,60143.66296,8146.628543,62468.87146,70615.5,70615.5,70615.5,8146.628543,8146.628543
2000-06-17 11:00,5615.931075,61989.56893,7313.088409,61082.66159,4696.40425,50986.59575,196.902934,51465.34707,4627.261274,61673.98873,3633.587041,60143.66296,8048.378543,62468.87146,70517.25,70517.25,70517.25,8048.378543,8048.378543
2000-06-17 12:00,5460.431075,61989.56893,6165.588409,61082.66159,2772.40425,50986.59575,-1474.097066,51465.34707,4204.011274,61673.98873,2551.087041,60143.66296,7672.878543,62468.87146,70141.75,70141.75,70141.75,7672.878543,7672.878543
2000-06-17 13:00,4254.931075,61989.56893,4697.838409,61082.66159,1414.65425,50986.59575,-2736.097066,51465.34707,3073.261274,61673.98873,1425.087041,60143.66296,6959.378543,62468.87146,69428.25,69428.25,69428.25,6959.378543,6959.378543
2000-06-17 14:00,3093.181075,61989.56893,3488.838409,61082.66159,643.6542501,50986.59575,-3204.347066,51465.34707,1862.511274,61673.98873,401.5870406,60143.66296,5753.128543,62468.87146,68222,68222,68222,5753.128543,5753.128543
2000-06-17 15:00,11554.07748,51940.67252,12440.98482,51033.76518,-1220.210911,52507.71091,-4650.462227,52986.46223,10933.65768,51625.09232,10141.23345,50094.76655,14842.77495,52419.97505,67262.75,67262.75,67262.75,14842.77495,14842.77495
2000-06-17 16:00,11011.07748,51940.67252,11296.23482,51033.76518,-1060.210911,52507.71091,-4405.962227,52986.46223,10737.15768,51625.09232,10059.73345,50094.76655,14708.02495,52419.97505,67128,67128,67128,14708.02495,14708.02495
2000-06-17 17:00,10082.82748,51940.67252,10423.48482,51033.76518,-1173.710911,52507.71091,-4615.462227,52986.46223,10257.90768,51625.09232,9508.733448,50094.76655,13369.27495,52419.97505,65789.25,65789.25,65789.25,13369.27495,13369.27495
2000-06-17 18:00,9192.577483,51940.67252,9477.234817,51033.76518,-2012.710911,52507.71091,-3842.212227,52986.46223,9628.407682,51625.09232,8181.233448,50094.76655,12085.02495,52419.97505,64505,64505,64505,12085.02495,12085.02495
2000-06-17 19:00,-3251.318925,61989.56893,-3396.161591,61082.66159,-2406.59575,50986.59575,-2928.347066,51465.34707,-2779.488726,61673.98873,-4233.162959,60143.66296,-86.37145699,62468.87146,62382.5,62382.5,62382.5,-86.37145699,-86.37145699
2000-06-17 20:00,-5458.818925,61989.56893,-5924.661591,61082.66159,-4085.09575,50986.59575,-3313.347066,51465.34707,-5267.238726,61673.98873,-7019.662959,60143.66296,-2264.121457,62468.87146,60204.75,60204.75,60204.75,-2264.121457,-2264.121457
2000-06-17 21:00,-7658.068925,61989.56893,-8019.161591,61082.66159,-5234.84575,50986.59575,-3055.847066,51465.34707,-7460.238726,61673.98873,-9285.912959,60143.66296,-4293.371457,62468.87146,58175.5,58175.5,58175.5,-4293.371457,-4293.371457
2000-06-17 22:00,-12260.56893,61989.56893,-12148.16159,61082.66159,-7721.34575,50986.59575,-6071.847066,51465.34707,-11221.73873,61673.98873,-12921.41296,60143.66296,-8113.871457,62468.87146,54355,54355,54355,-8113.871457,-8113.871457
2000-06-17 23:00,-1949.702324,48219.45232,-1890.544989,47312.54499,-11804.71091,52507.71091,-9707.962227,52986.46223,-879.1221243,47903.87212,-2265.796358,46373.54636,2326.745144,48698.75486,51025.5,51025.5,51025.5,2326.745144,2326.745144
2000-06-18 0:00,-7661.172517,51940.67252,-7657.015183,51033.76518,-13827.21091,52507.71091,-11013.71223,52986.46223,-6104.342318,51625.09232,-7923.266552,50094.76655,-3499.975049,52419.97505,48920,48920,48920,-3499.975049,-3499.975049
2000-06-18 1:00,-8373.422517,51940.67252,-8849.015183,51033.76518,-14776.96091,52507.71091,-11716.46223,52986.46223,-6942.842318,51625.09232,-8830.766552,50094.76655,-4913.475049,52419.97505,47506.5,47506.5,47506.5,-4913.475049,-4913.475049
2000-06-18 2:00,-8157.922517,51940.67252,-9343.515183,51033.76518,-15321.71091,52507.71091,-11258.21223,52986.46223,-6848.342318,51625.09232,-8863.766552,50094.76655,-4743.225049,52419.97505,47676.75,47676.75,47676.75,-4743.225049,-4743.225049
2000-06-18 3:00,-7108.672517,51940.67252,-9461.015183,51033.76518,-15559.96091,52507.71091,-10337.96223,52986.46223,-6112.592318,51625.09232,-7607.766552,50094.76655,-4307.225049,52419.97505,48112.75,48112.75,48112.75,-4307.225049,-4307.225049
2000-06-18 4:00,-4104.922517,51940.67252,-9595.765183,51033.76518,-16022.71091,52507.71091,-6790.712227,52986.46223,-3558.592318,51625.09232,-5209.016552,50094.76655,-2046.225049,52419.97505,50373.75,50373.75,50373.75,-2046.225049,-2046.225049
2000-06-18 5:00,3740.577483,51940.67252,-7281.015183,51033.76518,-14839.21091,52507.71091,2386.287773,52986.46223,3948.407682,51625.09232,1875.483448,50094.76655,4813.274951,52419.97505,57233.25,57233.25,57233.25,4813.274951,4813.274951
2000-06-18 6:00,10371.82748,51940.67252,-3599.265183,51033.76518,-12229.71091,52507.71091,9105.287773,52986.46223,10024.90768,51625.09232,7646.483448,50094.76655,10712.02495,52419.97505,63132,63132,63132,10712.02495,10712.02495
2000-06-18 7:00,13666.82748,51940.67252,563.4848169,51033.76518,-8870.710911,52507.71091,12979.28777,52986.46223,13349.65768,51625.09232,10916.48345,50094.76655,14534.02495,52419.97505,66954,66954,66954,14534.02495,14534.02495
2000-06-18 8:00,14652.32748,51940.67252,4010.734817,51033.76518,-6095.460911,52507.71091,13938.03777,52986.46223,14604.65768,51625.09232,12112.48345,50094.76655,15905.02495,52419.97505,68325,68325,68325,15905.02495,15905.02495
2000-06-18 9:00,6012.931075,61989.56893,7372.349978,49512.65002,-2288.34575,50986.59575,5812.641366,63035.35863,5837.011274,61673.98873,3390.337041,60143.66296,7448.128543,62468.87146,69917,69917,69917,7448.128543,7448.128543
2000-06-18 10:00,7293.181075,61989.56893,7964.599978,49512.65002,-231.8457499,50986.59575,7203.641366,63035.35863,7438.261274,61673.98873,4599.587041,60143.66296,8019.628543,62468.87146,70488.5,70488.5,70488.5,8019.628543,8019.628543
2000-06-18 11:00,6412.681075,61989.56893,6753.849978,49512.65002,-353.0957499,50986.59575,7271.391366,63035.35863,6605.761274,61673.98873,4105.087041,60143.66296,7291.628543,62468.87146,69760.5,69760.5,69760.5,7291.628543,7291.628543
2000-06-18 12:00,5733.681075,61989.56893,4938.849978,49512.65002,-2292.59575,50986.59575,6497.891366,63035.35863,5697.261274,61673.98873,3139.087041,60143.66296,6034.128543,62468.87146,68503,68503,68503,6034.128543,6034.128543
2000-06-18 13:00,4521.431075,61989.56893,3473.849978,49512.65002,-3761.34575,50986.59575,5678.391366,63035.35863,4868.261274,61673.98873,1936.837041,60143.66296,4406.628543,62468.87146,66875.5,66875.5,66875.5,4406.628543,4406.628543
2000-06-18 14:00,3322.931075,61989.56893,2559.599978,49512.65002,-4563.84575,50986.59575,4635.641366,63035.35863,4067.261274,61673.98873,897.8370406,60143.66296,3388.628543,62468.87146,65857.5,65857.5,65857.5,3388.628543,3388.628543
2000-06-18 15:00,11690.07748,51940.67252,127.9848169,51033.76518,-6255.710911,52507.71091,13218.53777,52986.46223,13008.15768,51625.09232,9496.983448,50094.76655,12438.02495,52419.97505,64858,64858,64858,12438.02495,12438.02495
2000-06-18 16:00,11303.57748,51940.67252,262.9848169,51033.76518,-5145.210911,52507.71091,13113.53777,52986.46223,12667.90768,51625.09232,9205.483448,50094.76655,11772.77495,52419.97505,64192.75,64192.75,64192.75,11772.77495,11772.77495
2000-06-18 17:00,10843.82748,51940.67252,508.4848169,51033.76518,-4251.210911,52507.71091,12427.78777,52986.46223,12075.90768,51625.09232,8794.233448,50094.76655,11179.02495,52419.97505,63599,63599,63599,11179.02495,11179.02495
2000-06-18 18:00,10067.82748,51940.67252,-56.26518315,51033.76518,-3557.460911,52507.71091,11211.78777,52986.46223,11157.15768,51625.09232,7835.483448,50094.76655,10211.02495,52419.97505,62631,62631,62631,10211.02495,10211.02495
2000-06-18 19:00,-2447.568925,61989.56893,-581.4000223,49512.65002,-2255.84575,50986.59575,-1733.108634,63035.35863,-1352.238726,61673.98873,-4909.412959,60143.66296,-2028.871457,62468.87146,60440,60440,60440,-2028.871457,-2028.871457
2000-06-18 20:00,-5078.568925,61989.56893,-2202.150022,49512.65002,-2964.09575,50986.59575,-4339.608634,63035.35863,-3926.738726,61673.98873,-7596.412959,60143.66296,-4784.371457,62468.87146,57684.5,57684.5,57684.5,-4784.371457,-4784.371457
2000-06-18 21:00,-7530.568925,61989.56893,-3017.150022,49512.65002,-2407.09575,50986.59575,-6687.108634,63035.35863,-6338.238726,61673.98873,-9463.912959,60143.66296,-6194.121457,62468.87146,56274.75,56274.75,56274.75,-6194.121457,-6194.121457
2000-06-18 22:00,-12006.06893,61989.56893,-6239.150022,49512.65002,-5297.09575,50986.59575,-10951.35863,63035.35863,-10276.23873,61673.98873,-13378.91296,60143.66296,-8999.371457,62468.87146,53469.5,53469.5,53469.5,-8999.371457,-8999.371457
2000-06-18 23:00,-1732.952324,48219.45232,-10578.76518,51033.76518,-9378.210911,52507.71091,-579.4920331,49265.24203,281.6278757,47903.87212,-2504.546358,46373.54636,1777.495144,48698.75486,50476.25,50476.25,50476.25,1777.495144,1777.495144
2000-06-19 0:00,-7515.422517,51940.67252,-12633.01518,51033.76518,-10867.21091,52507.71091,-6353.212227,52986.46223,-5245.842318,51625.09232,-8232.266552,50094.76655,-5187.975049,52419.97505,47232,47232,47232,-5187.975049,-5187.975049
2000-06-19 1:00,-8450.672517,51940.67252,-13817.01518,51033.76518,-11490.71091,52507.71091,-7251.712227,52986.46223,-6532.342318,51625.09232,-9479.516552,50094.76655,-7018.225049,52419.97505,45401.75,45401.75,45401.75,-7018.225049,-7018.225049
2000-06-19 2:00,-8084.172517,51940.67252,-14433.01518,51033.76518,-11462.21091,52507.71091,-6981.462227,52986.46223,-6498.592318,51625.09232,-9586.266552,50094.76655,-7511.725049,52419.97505,44908.25,44908.25,44908.25,-7511.725049,-7511.725049
2000-06-19 3:00,-7190.672517,51940.67252,-14661.26518,51033.76518,-10581.96091,52507.71091,-5581.462227,52986.46223,-5893.592318,51625.09232,-8686.766552,50094.76655,-7525.975049,52419.97505,44894,44894,44894,-7525.975049,-7525.975049
