,fit_capacity_factor_2015,fit_capacity_factor_2016,fit_capacity_factor_2017,fit_capacity_factor_2018,fit_capacity_factor_2019,fit_capacity_factor_2020
2001-06-08 21:00,0.214366526,0.181320382,0.13581663,0.131994892,0.322272744,0.058489989
2001-06-08 22:00,0.214880527,0.18631144,0.168744447,0.143888977,0.299064943,0.076804544
2001-06-08 23:00,0.19979165,0.168286089,0.1891749,0.136969884,0.284602511,0.078561225
2001-06-09 0:00,0.186097528,0.150376932,0.203076116,0.124668509,0.268712771,0.073503339
2001-06-09 1:00,0.172891881,0.134926941,0.208842109,0.112491493,0.248540171,0.067194941
2001-06-09 2:00,0.16174721,0.121024807,0.213025513,0.099027042,0.221904209,0.061356852
2001-06-09 3:00,0.150276014,0.107353571,0.216181659,0.084315714,0.206515613,0.057586564
2001-06-09 4:00,0.136177403,0.095520472,0.212295485,0.070578477,0.195539756,0.058141155
2001-06-09 5:00,0.122785258,0.08181969,0.199218446,0.057085506,0.178156829,0.058936502
2001-06-09 6:00,0.106924526,0.061976646,0.144881558,0.036738973,0.138984363,0.048896216
2001-06-09 7:00,0.119751549,0.050848489,0.084319843,0.014232774,0.113202184,0.040038828
2001-06-09 8:00,0.123582429,0.044181146,0.067124909,0.007501266,0.114239007,0.047203363
2001-06-09 9:00,0.118335076,0.037719517,0.112819416,0.012532245,0.115580689,0.051726211
2001-06-09 10:00,0.113565958,0.033127032,0.179106006,0.018089782,0.108752947,0.053269265
2001-06-09 11:00,0.108335189,0.031791815,0.22698079,0.020989644,0.091172857,0.053471909
2001-06-09 12:00,0.103672238,0.032090751,0.262952888,0.022883327,0.066238741,0.053334897
2001-06-09 13:00,0.10129944,0.036043781,0.281484084,0.023284912,0.042332097,0.053015822
2001-06-09 14:00,0.100276265,0.045771618,0.27610143,0.022950456,0.022771398,0.055816754
2001-06-09 15:00,0.099705165,0.05850842,0.257895603,0.025014516,0.007950946,0.058700085
2001-06-09 16:00,0.098604777,0.072480491,0.230801851,0.029252405,0.000542617,0.062102494
2001-06-09 17:00,0.098835772,0.088333647,0.226085372,0.035363008,-0.001500845,0.0668911
2001-06-09 18:00,0.101048438,0.105883184,0.229908271,0.041446897,0.001506411,0.07221437
2001-06-09 19:00,0.100534089,0.1173353,0.225380391,0.046083292,0.028273395,0.078004681
2001-06-09 20:00,0.099310719,0.128080964,0.190928782,0.05710305,0.079994401,0.096074258
2001-06-09 21:00,0.120286786,0.146421022,0.156348914,0.069031485,0.142053049,0.123021337
2001-06-09 22:00,0.135714552,0.154587523,0.14034411,0.075307319,0.175593458,0.134972699
2001-06-09 23:00,0.134507216,0.148240923,0.133080432,0.074231635,0.174922024,0.13147015
2001-06-10 0:00,0.127373363,0.136778067,0.126577623,0.071348489,0.164220774,0.119268815
2001-06-10 1:00,0.116195139,0.132346509,0.121172329,0.068388498,0.150940201,0.103671296
2001-06-10 2:00,0.101745912,0.136330177,0.117114709,0.066694968,0.14150245,0.092574565
2001-06-10 3:00,0.089711623,0.142740533,0.114467212,0.066374429,0.140596249,0.086026745
2001-06-10 4:00,0.081876817,0.149533077,0.111756803,0.066842275,0.143152188,0.087083989
2001-06-10 5:00,0.077290571,0.150829029,0.101415863,0.06498263,0.129976199,0.084299575
2001-06-10 6:00,0.057185817,0.150526258,0.070388618,0.053464782,0.108289344,0.06384747
2001-06-10 7:00,0.047131994,0.165766332,0.041804308,0.039577134,0.086695134,0.057512802
2001-06-10 8:00,0.067635825,0.170097001,0.048957885,0.038199719,0.087815054,0.066505209
2001-06-10 9:00,0.077645385,0.174829342,0.065621242,0.045828815,0.094611858,0.071454595
2001-06-10 10:00,0.080925804,0.177796302,0.080148487,0.051075516,0.10028738,0.074023876
2001-06-10 11:00,0.078008321,0.17490475,0.087543103,0.04840351,0.107367492,0.074940117
2001-06-10 12:00,0.070350036,0.168818533,0.088219187,0.044912331,0.117237141,0.078118011
2001-06-10 13:00,0.062500377,0.162190042,0.083464,0.047144593,0.119722596,0.083169252
2001-06-10 14:00,0.055880009,0.154475434,0.075026404,0.054626003,0.116524659,0.087790335
2001-06-10 15:00,0.052507022,0.144145198,0.065258264,0.065865212,0.114350782,0.091184523
2001-06-10 16:00,0.054772109,0.132757124,0.053759225,0.073826308,0.11227624,0.095435873
2001-06-10 17:00,0.061326702,0.122886379,0.039871426,0.076547155,0.112192298,0.102055921
2001-06-10 18:00,0.072897937,0.112553252,0.022637155,0.078025221,0.113574817,0.109930326
2001-06-10 19:00,0.087783431,0.093028768,0.006607293,0.076987386,0.130482228,0.11580389
2001-06-10 20:00,0.108928488,0.075334395,-0.005252371,0.07842549,0.137788516,0.133925492
2001-06-10 21:00,0.134613678,0.076509797,-0.008820761,0.093353039,0.160725332,0.159177373
2001-06-10 22:00,0.145674556,0.076612352,0.001418143,0.110788463,0.183176358,0.171362447
2001-06-10 23:00,0.14465959,0.071363846,0.026286967,0.12201493,0.172099786,0.168678908
2001-06-11 0:00,0.138945123,0.062432799,0.062539693,0.128211236,0.15114795,0.158930824
2001-06-11 1:00,0.126429441,0.051103266,0.104977338,0.129901389,0.139051599,0.147974872
2001-06-11 2:00,0.112983792,0.040645607,0.142512256,0.131690828,0.122465501,0.137691145
2001-06-11 3:00,0.100188391,0.030390861,0.167660384,0.134278784,0.108147905,0.12877774
2001-06-11 4:00,0.091698704,0.024146354,0.180965031,0.134675361,0.100432825,0.122847067
2001-06-11 5:00,0.0826128,0.020307538,0.179359178,0.12463402,0.089941343,0.116668523
2001-06-11 6:00,0.058112195,0.01214805,0.146310324,0.101501622,0.070512381,0.102689113
2001-06-11 7:00,0.036703488,0.007322485,0.088749146,0.094561765,0.054982438,0.090493693
2001-06-11 8:00,0.045542184,0.00465896,0.069453565,0.087955314,0.044133011,0.094721509
2001-06-11 9:00,0.046886975,0.002830504,0.096188036,0.082031261,0.027120922,0.097814323
2001-06-11 10:00,0.040782885,0.001099618,0.109945094,0.080796208,0.014595018,0.093320252
2001-06-11 11:00,0.032575574,-0.002434059,0.114622973,0.083190267,0.010937352,0.088330068
2001-06-11 12:00,0.026762083,-0.005563324,0.120729206,0.087772662,0.010680561,0.087067475
2001-06-11 13:00,0.022459628,-0.007750846,0.128408285,0.093555743,0.012176362,0.090762174
2001-06-11 14:00,0.019467009,-0.009376259,0.133031268,0.100507223,0.014564364,0.096348084
2001-06-11 15:00,0.016434378,-0.009387107,0.132788941,0.106874737,0.017260915,0.102017021
2001-06-11 16:00,0.014953358,-0.007929365,0.130947766,0.111310462,0.019389284,0.107142238
2001-06-11 17:00,0.016507393,-0.004229659,0.117535586,0.115218044,0.020771727,0.110117736
2001-06-11 18:00,0.021422456,0.002003895,0.087903526,0.121094873,0.02206946,0.109705859
2001-06-11 19:00,0.029402113,0.013484229,0.07229721,0.129700914,0.030834142,0.101996151
2001-06-11 20:00,0.049100187,0.034891982,0.094659419,0.145434408,0.051532621,0.098845007
2001-06-11 21:00,0.082291883,0.06555329,0.142860086,0.165405373,0.079440616,0.118823808
2001-06-11 22:00,0.104309679,0.086352274,0.185214026,0.174328078,0.102072489,0.139416635
2001-06-11 23:00,0.111298705,0.091571598,0.216998073,0.171816773,0.105914636,0.147903572
2001-06-12 0:00,0.110860785,0.089069899,0.236542457,0.166568323,0.109158212,0.146001902
2001-06-12 1:00,0.107674277,0.08395614,0.249526319,0.161847589,0.098547122,0.134022343
2001-06-12 2:00,0.104945761,0.078289055,0.247321881,0.158071294,0.106732869,0.119439944
2001-06-12 3:00,0.100045956,0.074748123,0.249167379,0.154061118,0.108906625,0.106746695
2001-06-12 4:00,0.095002034,0.072156897,0.253404957,0.148501521,0.104417372,0.099152224
2001-06-12 5:00,0.088791293,0.067156535,0.257506399,0.138677645,0.097910096,0.092939567
2001-06-12 6:00,0.064041155,0.05530947,0.236998961,0.127220914,0.067681972,0.074340523
2001-06-12 7:00,0.029882998,0.04337966,0.264857776,0.126506368,0.046310722,0.053597397
2001-06-12 8:00,0.026561831,0.045216773,0.321845769,0.120116659,0.051696241,0.064803663
2001-06-12 9:00,0.025290023,0.052466825,0.368981817,0.116099013,0.070651064,0.078998709
2001-06-12 10:00,0.015547546,0.05772741,0.413139617,0.116828123,0.089357787,0.098850324
2001-06-12 11:00,0.00654617,0.059796825,0.454843419,0.119483948,0.111838374,0.116034195
2001-06-12 12:00,0.00107521,0.058824753,0.486267934,0.121922885,0.138275558,0.124568388
2001-06-12 13:00,-0.001006869,0.056340166,0.516451452,0.126300971,0.153265321,0.128159459
2001-06-12 14:00,-0.00104803,0.055579931,0.543803879,0.132192353,0.160948062,0.132091465
2001-06-12 15:00,-0.00050077,0.054713232,0.556359439,0.140565952,0.156936486,0.140274046
2001-06-12 16:00,-0.000805613,0.0555722,0.553063724,0.151052726,0.146423685,0.149874798
2001-06-12 17:00,-0.0003966,0.057343907,0.535504715,0.158465939,0.15888831,0.161285942
2001-06-12 18:00,0.001585549,0.057442806,0.498712153,0.161686111,0.189602263,0.172116651
2001-06-12 19:00,0.009370467,0.058234885,0.439824372,0.154556439,0.198611979,0.178924489
2001-06-12 20:00,0.030135406,0.069164349,0.377991084,0.138457173,0.18248666,0.204764971
2001-06-12 21:00,0.064329655,0.087193982,0.339239356,0.137192757,0.178384382,0.240066718
2001-06-12 22:00,0.088916153,0.095572317,0.31598688,0.140137466,0.180888002,0.248689528
2001-06-12 23:00,0.098797934,0.094246771,0.307258678,0.142764852,0.182854553,0.236084639
2001-06-13 0:00,0.101293605,0.090017035,0.30997254,0.149768664,0.180543633,0.212796505
2001-06-13 1:00,0.101929869,0.085444697,0.310826673,0.154859912,0.174094534,0.197661231
2001-06-13 2:00,0.102313097,0.082241525,0.310124631,0.160743407,0.166009731,0.186510504
2001-06-13 3:00,0.103539946,0.080761028,0.303448338,0.166508447,0.158579504,0.183990808
2001-06-13 4:00,0.102621663,0.084330345,0.292897459,0.166136948,0.160014756,0.187361287
2001-06-13 5:00,0.095197945,0.087305664,0.27509466,0.16448365,0.158350275,0.172772669
2001-06-13 6:00,0.07376158,0.079212259,0.244358646,0.156589661,0.120624982,0.121915785
2001-06-13 7:00,0.042708203,0.074560548,0.279617755,0.166442609,0.087607967,0.079596289
2001-06-13 8:00,0.04289277,0.077055443,0.305934924,0.172069062,0.148707479,0.065807461
2001-06-13 9:00,0.059799556,0.080386179,0.313517679,0.161824194,0.192812982,0.062522446
2001-06-13 10:00,0.083352587,0.079649579,0.317497202,0.158557915,0.217539416,0.061379103
2001-06-13 11:00,0.106493805,0.077514683,0.318129604,0.165801734,0.229753686,0.064977669
2001-06-13 12:00,0.126725943,0.077286512,0.319132823,0.177744734,0.22979979,0.071259554
2001-06-13 13:00,0.148175884,0.077089954,0.317714673,0.190723401,0.224744219,0.080073173
2001-06-13 14:00,0.168870119,0.075817142,0.312995632,0.199515747,0.215872631,0.093654335
2001-06-13 15:00,0.183089219,0.072900639,0.304323937,0.202286572,0.203726216,0.112375976
2001-06-13 16:00,0.192789782,0.071162301,0.291447593,0.198722868,0.187300955,0.12962006
2001-06-13 17:00,0.210515736,0.069327528,0.277471166,0.186642666,0.165352255,0.143324555
2001-06-13 18:00,0.22996102,0.067248416,0.25712411,0.170443691,0.131528855,0.157772652
2001-06-13 19:00,0.230934755,0.063108216,0.217989689,0.147740879,0.085697247,0.177244493
2001-06-13 20:00,0.21408253,0.066546335,0.179847065,0.122600244,0.065769088,0.199855105
2001-06-13 21:00,0.197782513,0.075350023,0.168649037,0.10565661,0.079740673,0.220890449
2001-06-13 22:00,0.197348647,0.083158078,0.164207714,0.095327365,0.101423296,0.234728467
2001-06-13 23:00,0.202206344,0.08499424,0.158777063,0.088960842,0.116392172,0.240727289
2001-06-14 0:00,0.202983866,0.085380709,0.152127415,0.086366936,0.122614313,0.226427755
2001-06-14 1:00,0.191808468,0.087138654,0.137768,0.084983107,0.126482612,0.199838514
2001-06-14 2:00,0.178612063,0.090358475,0.120247155,0.086274582,0.131188751,0.188433186
2001-06-14 3:00,0.170220931,0.093088479,0.105469299,0.093145423,0.134804129,0.198508869
2001-06-14 4:00,0.164713742,0.094299751,0.093659404,0.098453194,0.138034098,0.210531299
2001-06-14 5:00,0.155893035,0.08975917,0.083154041,0.102897799,0.138125365,0.205968751
2001-06-14 6:00,0.128929144,0.065375519,0.065597128,0.096157431,0.109866729,0.176985914
2001-06-14 7:00,0.130121893,0.050612792,0.060074601,0.087987362,0.06141811,0.171936756
2001-06-14 8:00,0.130174458,0.060551408,0.067146773,0.101331234,0.05175547,0.186102944
2001-06-14 9:00,0.116404884,0.071726115,0.061846471,0.118036928,0.086102485,0.194426755
2001-06-14 10:00,0.101575034,0.075522092,0.055125698,0.131855375,0.123192017,0.200726434
2001-06-14 11:00,0.088065584,0.070260135,0.049768911,0.142883132,0.146278617,0.202524851
2001-06-14 12:00,0.077024593,0.062603562,0.044015187,0.150811193,0.161444777,0.200945319
2001-06-14 13:00,0.069036572,0.056991173,0.038754418,0.158191256,0.172566609,0.195991214
2001-06-14 14:00,0.063331417,0.051976887,0.033810328,0.163265773,0.167987942,0.188741911
2001-06-14 15:00,0.06166566,0.047920208,0.029225965,0.167941345,0.132867,0.180243887
2001-06-14 16:00,0.066656882,0.043263687,0.024101067,0.165965111,0.089402114,0.174074193
2001-06-14 17:00,0.077391928,0.038084848,0.019986573,0.157602149,0.06279428,0.169986579
2001-06-14 18:00,0.091301491,0.027902078,0.018864234,0.142027287,0.057064476,0.162494539
2001-06-14 19:00,0.106522134,0.016716184,0.021105339,0.122536063,0.077304199,0.150962688
2001-06-14 20:00,0.128066881,0.013917447,0.034720238,0.113307488,0.105236526,0.149853719
2001-06-14 21:00,0.159025823,0.021110386,0.062083705,0.109187505,0.142499223,0.164774749
2001-06-14 22:00,0.178746949,0.034487559,0.082654385,0.11063998,0.173708539,0.166588924
2001-06-14 23:00,0.183669027,0.049341981,0.08813955,0.115028813,0.180567504,0.158840109
2001-06-15 0:00,0.182425419,0.061629203,0.086649093,0.115827499,0.175901058,0.14740433
2001-06-15 1:00,0.177217681,0.071742599,0.084996323,0.109971763,0.163592838,0.138874061
2001-06-15 2:00,0.16961015,0.074987071,0.086687367,0.096252641,0.162018148,0.129129161
2001-06-15 3:00,0.158250072,0.073058456,0.092851288,0.077801923,0.171588772,0.123087324
2001-06-15 4:00,0.147470322,0.067792785,0.09966046,0.058352338,0.188863987,0.119921893
2001-06-15 5:00,0.133684586,0.056901607,0.102495857,0.038906265,0.197650104,0.11096939
2001-06-15 6:00,0.121433591,0.033373965,0.079855613,0.014415215,0.172833573,0.082562264
2001-06-15 7:00,0.118998519,0.008855271,0.041144604,-0.001124706,0.149567305,0.063867226
2001-06-15 8:00,0.108786111,0.006349344,0.037407023,-0.009299523,0.173938102,0.075350456
2001-06-15 9:00,0.101066785,0.015781555,0.050249139,-0.01344436,0.223014246,0.082558485
2001-06-15 10:00,0.096361292,0.02840213,0.05010947,-0.012230189,0.270973048,0.081675028
2001-06-15 11:00,0.094816,0.036622921,0.052574044,-0.011209963,0.295592609,0.074823864
2001-06-15 12:00,0.097205506,0.036902499,0.059033135,-0.011426448,0.312685128,0.063141894
2001-06-15 13:00,0.102592984,0.034853697,0.065331747,-0.012198875,0.325638385,0.052364709
2001-06-15 14:00,0.11085134,0.036773446,0.070872678,-0.012291078,0.325190487,0.044786907
2001-06-15 15:00,0.119807133,0.04071767,0.074989271,-0.013411673,0.320806623,0.039849405
2001-06-15 16:00,0.130886477,0.043378415,0.083116325,-0.015200331,0.306932959,0.036425974
2001-06-15 17:00,0.141698168,0.042018271,0.100521512,-0.016377675,0.297387399,0.033286577
2001-06-15 18:00,0.149287926,0.035348764,0.119174009,-0.016828762,0.289150055,0.029931045
2001-06-15 19:00,0.151597468,0.02469004,0.130482914,-0.015087074,0.259584664,0.027133292
2001-06-15 20:00,0.14755084,0.022598513,0.137746148,-0.007598304,0.215528672,0.028863648
2001-06-15 21:00,0.159345755,0.032833706,0.156468295,0.008794546,0.179977457,0.036881568
2001-06-15 22:00,0.162621756,0.042334488,0.167524895,0.025273309,0.153503485,0.036923552
2001-06-15 23:00,0.146379463,0.049934643,0.17383792,0.039431508,0.137129571,0.033491971
2001-06-16 0:00,0.126683148,0.058840328,0.186435592,0.05286034,0.130566202,0.029069655
2001-06-16 1:00,0.108794848,0.066913763,0.208658157,0.063952602,0.125214237,0.023827433
2001-06-16 2:00,0.095495962,0.072953827,0.235830683,0.069637202,0.11668265,0.018688727
2001-06-16 3:00,0.084072273,0.078189366,0.244318308,0.067614622,0.111370237,0.01461748
2001-06-16 4:00,0.077258062,0.080497388,0.246545996,0.062402358,0.103129639,0.011939198
2001-06-16 5:00,0.070708043,0.06814384,0.244041244,0.056913461,0.096873453,0.006988075
2001-06-16 6:00,0.056203851,0.040752359,0.22553799,0.042575856,0.083314542,0.000576531
2001-06-16 7:00,0.057398272,0.018667333,0.238527711,0.020739052,0.062411503,-0.006587223
2001-06-16 8:00,0.068027137,0.014734132,0.283286857,0.014168275,0.067723668,-0.008981954
2001-06-16 9:00,0.076781877,0.012953324,0.322934633,0.020440366,0.07127394,-0.006707966
2001-06-16 10:00,0.079595262,0.010343307,0.369568159,0.029715912,0.073536805,-0.004319148
2001-06-16 11:00,0.081576422,0.008093927,0.41674605,0.036238586,0.07272979,-0.00497555
2001-06-16 12:00,0.086305429,0.004592997,0.46106279,0.040750256,0.070581533,-0.008213324
2001-06-16 13:00,0.098225972,0.000214857,0.496176017,0.043188398,0.065322298,-0.010580529
2001-06-16 14:00,0.117098527,-0.004273035,0.516104849,0.042694477,0.056344729,-0.011502215
2001-06-16 15:00,0.138504881,-0.007379696,0.520792397,0.042032898,0.045626332,-0.010998563
2001-06-16 16:00,0.15123323,-0.009575649,0.524339645,0.043351938,0.036895675,-0.009681601
2001-06-16 17:00,0.150737374,-0.010585985,0.518127791,0.047188153,0.031151612,-0.006983393
2001-06-16 18:00,0.142025234,-0.008944996,0.482972372,0.049718027,0.026515155,-0.003459736
2001-06-16 19:00,0.126876482,-0.008218602,0.428704091,0.04588065,0.019078444,0.000622778
2001-06-16 20:00,0.108080123,-0.002704843,0.388207017,0.041269847,0.010106064,0.006529567
2001-06-16 21:00,0.106964917,0.014544561,0.363337764,0.044887713,0.004484576,0.016207973
2001-06-16 22:00,0.113072823,0.028709628,0.348580194,0.045061703,0.000303751,0.023342456
2001-06-16 23:00,0.110571306,0.036679623,0.331926233,0.043171362,0.000105797,0.025797072
2001-06-17 0:00,0.10330472,0.047347161,0.327065281,0.047855324,0.003090455,0.024475983
2001-06-17 1:00,0.093841678,0.062056675,0.319744357,0.061172934,0.008966444,0.021682455
2001-06-17 2:00,0.080178456,0.064271539,0.31572569,0.075493456,0.013613774,0.016706675
2001-06-17 3:00,0.06697306,0.064656633,0.311230726,0.092098415,0.017101457,0.01037515
2001-06-17 4:00,0.059692314,0.077878173,0.303036431,0.113681932,0.019311512,0.004213778
2001-06-17 5:00,0.058667497,0.094742111,0.280603335,0.129864817,0.020698887,0.0004385
2001-06-17 6:00,0.050693248,0.102939421,0.256743648,0.117223767,0.017203503,-0.004316303
2001-06-17 7:00,0.054786573,0.102200108,0.291325388,0.112078741,0.004830643,-0.011913502
2001-06-17 8:00,0.067424261,0.128630416,0.300750949,0.153567417,0.006784716,-0.008077606
2001-06-17 9:00,0.077766864,0.168839362,0.292446551,0.184126261,0.012929292,0.000477745
2001-06-17 10:00,0.087380036,0.205933409,0.282392804,0.206487745,0.014880053,0.008744385
2001-06-17 11:00,0.096347286,0.228470123,0.272756341,0.218085946,0.01241783,0.017631743
2001-06-17 12:00,0.109278235,0.244744945,0.267154454,0.221445125,0.007407624,0.025518681
2001-06-17 13:00,0.123536272,0.25309101,0.263189337,0.22155,0.003657622,0.030282011
2001-06-17 14:00,0.13554339,0.253961263,0.257162696,0.218348703,0.001831676,0.032487109
2001-06-17 15:00,0.142796357,0.250007715,0.245906614,0.209707666,0.002976148,0.034556478
2001-06-17 16:00,0.147721544,0.247276364,0.229435324,0.197169963,0.006595782,0.037399119
2001-06-17 17:00,0.157195678,0.238655349,0.211849583,0.181731705,0.010993322,0.044646747
2001-06-17 18:00,0.167290494,0.216759535,0.187219309,0.157335098,0.016924019,0.05783671
2001-06-17 19:00,0.169810405,0.185197816,0.146777252,0.122955994,0.02731626,0.072054564
2001-06-17 20:00,0.167478832,0.176728812,0.112788057,0.094401286,0.046839081,0.094442436
